input-size,read-time,total
400,0.6212759017944336,0.7651698589324951
400,0.6340301036834717,0.772212028503418
400,0.6332669258117676,0.8027908802032471
400,0.6379408836364746,0.8089590072631836
400,0.6273672580718994,0.7991499900817871
400,0.6348469257354736,0.7665400505065918
500,1.0110771656036377,1.1407139301300049
500,0.9647688865661621,1.152338981628418
500,0.9471240043640137,1.1700077056884766
500,0.9418208599090576,1.1760189533233643
500,0.9755551815032959,1.1994202136993408
500,0.9911050796508789,1.1820118427276611
500,0.95455002784729,1.1443848609924316
500,0.9719939231872559,1.1358051300048828
500,0.9465749263763428,1.1437110900878906
500,0.9480562210083008,1.1434009075164795
500,0.9511921405792236,1.1832900047302246
500,0.9536569118499756,1.1439809799194336
500,0.9628329277038574,1.152090311050415
500,0.9515361785888672,1.1569058895111084
500,0.9372150897979736,1.1404731273651123
500,0.9570109844207764,1.1479671001434326
500,0.96681809425354,1.1514880657196045
500,0.9450809955596924,1.138206958770752
500,0.9620859622955322,1.1443016529083252
500,0.968609094619751,1.1490118503570557
500,0.9566478729248047,1.1456401348114014
500,0.9444599151611328,1.18194580078125
500,0.9594478607177734,1.1530001163482666
500,0.9486007690429688,1.206557035446167
500,0.9940190315246582,1.1639721393585205
500,0.9425070285797119,1.13816499710083
500,0.9400980472564697,1.1734693050384521
500,0.9384357929229736,1.1617999076843262
500,0.9470570087432861,1.157106876373291
500,0.9460890293121338,1.1596150398254395
600,1.3642706871032715,1.657701015472412
600,1.427551031112671,1.6432068347930908
600,1.3747451305389404,1.6179909706115723
600,1.3876209259033203,1.6499509811401367
600,1.3796429634094238,1.6044921875
600,1.3534431457519531,1.622441053390503
600,1.3859341144561768,1.6452019214630127
600,1.400259017944336,1.5885210037231445
600,1.4117000102996826,1.6582918167114258
600,1.364917278289795,1.596398115158081
600,1.370845079421997,1.591831922531128
600,1.3464407920837402,1.6432712078094482
600,1.3916900157928467,1.6029629707336426
600,1.3898670673370361,1.5833079814910889
600,1.3488788604736328,1.6048588752746582
600,1.3962879180908203,1.5899841785430908
600,1.3635876178741455,1.6469669342041016
600,1.357447862625122,1.601381778717041
600,1.3863701820373535,1.580434799194336
600,1.385303020477295,1.6160352230072021
600,1.3699326515197754,1.6126987934112549
600,1.3691620826721191,1.6277101039886475
600,1.360100269317627,1.616940975189209
600,1.399751901626587,1.6639988422393799
600,1.3860821723937988,1.5935790538787842
600,1.3452661037445068,1.6514308452606201
600,1.3800911903381348,1.5861170291900635
600,1.3853240013122559,1.6449520587921143
600,1.4261369705200195,1.6479179859161377
600,1.389420986175537,1.5832056999206543
700,1.8938450813293457,2.2126569747924805
700,1.9386210441589355,2.156503677368164
700,1.930854082107544,2.171710968017578
700,1.8733229637145996,2.1216320991516113
700,1.9699718952178955,2.148045063018799
700,2.011645793914795,2.220322847366333
700,1.8906071186065674,2.1196038722991943
700,1.9755232334136963,2.122304916381836
700,2.3011460304260254,2.7042131423950195
700,1.9060349464416504,2.219015121459961
700,2.0990078449249268,2.554107904434204
700,2.38193678855896,2.4012069702148438
700,2.0539610385894775,2.227019786834717
700,2.2138140201568604,2.2225358486175537
700,1.946742057800293,2.3942489624023438
700,1.976067066192627,2.1775331497192383
700,2.443916082382202,2.2998950481414795
700,1.8926708698272705,2.4683969020843506
700,1.8844947814941406,2.223522186279297
700,2.274125099182129,2.442401170730591
700,1.910675048828125,2.673736095428467
700,1.896092176437378,2.268381118774414
700,2.4498350620269775,2.6929831504821777
700,2.072728157043457,2.4935741424560547
700,2.0417001247406006,2.356652021408081
700,2.029155969619751,2.449681282043457
700,2.249799966812134,2.4022390842437744
700,2.0915350914001465,2.339660882949829
700,2.048833131790161,2.506992816925049
700,2.0229129791259766,2.4064300060272217
800,2.827693223953247,3.383610963821411
800,2.819967031478882,3.3982629776000977
800,2.8539810180664062,3.3128819465637207
800,2.8092939853668213,3.2147510051727295
800,2.738485097885132,3.373891830444336
800,2.852987766265869,3.2353007793426514
800,2.789590835571289,3.389191150665283
800,2.8732781410217285,3.207214117050171
800,2.6854701042175293,3.0758659839630127
800,2.90661883354187,3.043807029724121
800,2.947005271911621,3.4515981674194336
800,2.782093048095703,3.152863025665283
800,2.571794033050537,3.40246319770813
800,2.643160820007324,3.0613019466400146
800,2.734736919403076,3.2550599575042725
800,2.916210174560547,3.2650680541992188
800,2.771474838256836,3.3176209926605225
800,2.843932867050171,3.312014102935791
800,2.749199151992798,3.250741958618164
800,2.8502042293548584,3.246596097946167
800,2.8678691387176514,3.2208383083343506
800,2.8722119331359863,3.2020721435546875
800,2.8672280311584473,3.328458070755005
800,2.7588109970092773,3.2973849773406982
800,2.7891061305999756,3.1992337703704834
800,2.6553940773010254,3.232388973236084
800,2.7782158851623535,3.3054590225219727
800,2.7130329608917236,3.2616961002349854
800,2.719517946243286,3.220550060272217
800,2.6075360774993896,3.185288190841675
900,3.6841108798980713,4.040066957473755
900,3.3498528003692627,4.044423818588257
900,3.4990577697753906,4.3221471309661865
900,3.460076093673706,3.9140408039093018
900,3.5739850997924805,3.915897846221924
900,3.5929338932037354,4.044299840927124
900,3.4581639766693115,4.0779478549957275
900,3.3793997764587402,4.0119500160217285
900,3.5405900478363037,3.9616358280181885
900,3.4331729412078857,4.153509140014648
900,3.5112082958221436,4.034878969192505
900,3.131279945373535,4.090287208557129
900,4.086410999298096,4.697683095932007
900,3.7265920639038086,4.509459972381592
900,3.5556960105895996,3.876223087310791
900,3.712372064590454,4.159879922866821
900,3.5474040508270264,3.9561221599578857
900,3.3513591289520264,3.9633572101593018
900,3.4912898540496826,4.037030935287476
900,3.525866985321045,3.8877158164978027
900,3.5716052055358887,4.171031713485718
900,3.3419201374053955,3.9249069690704346
900,3.25061297416687,3.7996809482574463
900,3.3120880126953125,3.768364906311035
900,3.284514904022217,3.667588949203491
900,3.5246410369873047,3.882354974746704
900,3.1949660778045654,3.7526490688323975
900,3.3718948364257812,3.727566719055176
900,3.2142560482025146,3.5888922214508057
900,3.290911912918091,3.6842429637908936
1000,4.568080186843872,5.280257940292358
1000,4.768124103546143,5.566004037857056
1000,4.564263820648193,5.200860023498535
1000,4.831496953964233,5.202924966812134
1000,4.975191116333008,5.85630202293396
1000,5.15437912940979,5.8720080852508545
1000,5.045647144317627,5.690447807312012
1000,4.74169397354126,5.365683078765869
1000,5.083464860916138,5.363152980804443
1000,5.209665060043335,5.8564772605896
1000,5.2317469120025635,5.864908933639526
1000,5.06960391998291,5.794903039932251
1000,5.0174219608306885,5.703345060348511
1000,5.0238189697265625,5.8041770458221436
1000,4.96705174446106,5.6942150592803955
1000,5.175500869750977,5.850660800933838
1000,4.942749977111816,5.808456182479858
1000,5.017096996307373,5.97492790222168
1000,5.232866048812866,5.786710023880005
1000,5.111223220825195,5.916973114013672
1000,5.010714769363403,5.880582094192505
1000,5.053942918777466,5.795161962509155
1000,5.202893972396851,5.854847192764282
1000,4.976662874221802,5.9536988735198975
1000,5.148468971252441,5.739389896392822
1000,4.813802003860474,5.752678871154785
1000,4.588330030441284,5.2178568840026855
1000,4.7135009765625,5.134420156478882
1000,4.436085939407349,5.420086860656738
1000,4.866168975830078,5.160970211029053
